time,acc_x,acc_y,acc_z,acc_linear,gps
2025-04-09 21:55:28.876146259+00:00,0.7159500122070312,0.3930000066757202,9.910950660705566,9.944545058682497,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:29.889859090+00:00,0.7060500383377075,0.3900000154972076,9.95205020904541,9.98468377226266,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:30.903802148+00:00,0.7249500155448914,0.3730500042438507,9.910950660705566,9.944428682918138,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:31.931081532+00:00,0.7060500383377075,0.3970500230789184,9.91800022125244,9.951024257141931,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:32.936273975+00:00,0.700950026512146,0.3810000121593475,9.945000648498535,9.976949927085386,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:33.940922951+00:00,0.7080000042915344,0.3970500230789184,9.906000137329102,9.939202757146468,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:34.951078071+00:00,0.7200000286102295,0.3900000154972076,9.909000396728516,9.94277571484203,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:35.961655651+00:00,0.7180500626564026,0.3829500079154968,9.92805004119873,9.961346506451296,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:36.980376645+00:00,0.7200000286102295,0.3780000209808349,9.91800022125244,9.951281949870769,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:38.034487037+00:00,0.703950047492981,0.3900000154972076,9.934950828552246,9.967491843347762,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:39.034017343+00:00,0.7110000252723694,0.3810000121593475,9.92805004119873,9.960766018020344,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:40.027446043+00:00,0.7200000286102295,0.3970500230789184,9.916050910949709,9.950081126833702,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:41.027267919+00:00,0.7110000252723694,0.4120500087738037,9.925950050354004,9.959909168651611,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:42.168430542+00:00,0.7249500155448914,0.3930000066757202,9.92805004119873,9.962237657817232,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:43.155917602+00:00,0.7270500063896179,0.3660000264644623,9.945000648498535,9.978256141721328,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:44.077777069+00:00,0.7300500273704529,0.3810000121593475,9.934950828552246,9.969021116312272,"{""lat"":30.5146219,""lon"":76.6625156}"
